"key_ID","year","opinion_by","notification_by","count_opinions"
789,1990,"Denmark","Spain",0
790,1990,"Denmark","Sweden",0
791,1990,"Denmark","Switzerland",0
792,1990,"Denmark","United Kingdom",0
793,1990,"European Free Trade Association","Austria",0
794,1990,"European Free Trade Association","Belgium",0
795,1990,"European Free Trade Association","Denmark",0
796,1990,"European Free Trade Association","Finland",0
797,1990,"European Free Trade Association","France",0
798,1990,"European Free Trade Association","Germany",0
799,1990,"European Free Trade Association","Greece",0
800,1990,"European Free Trade Association","Iceland",0
801,1990,"European Free Trade Association","Ireland",0
802,1990,"European Free Trade Association","Italy",0
803,1990,"European Free Trade Association","Luxembourg",0
804,1990,"European Free Trade Association","Netherlands",0
805,1990,"European Free Trade Association","Norway",0
806,1990,"European Free Trade Association","Portugal",0
807,1990,"European Free Trade Association","Spain",0
808,1990,"European Free Trade Association","Sweden",0
809,1990,"European Free Trade Association","Switzerland",0
810,1990,"European Free Trade Association","United Kingdom",0
811,1990,"Finland","Austria",0
812,1990,"Finland","Belgium",0
813,1990,"Finland","Denmark",0
814,1990,"Finland","Finland",0
815,1990,"Finland","France",0
816,1990,"Finland","Germany",0
817,1990,"Finland","Greece",0
818,1990,"Finland","Iceland",0
819,1990,"Finland","Ireland",0
820,1990,"Finland","Italy",0
821,1990,"Finland","Luxembourg",0
822,1990,"Finland","Netherlands",0
823,1990,"Finland","Norway",0
824,1990,"Finland","Portugal",0
825,1990,"Finland","Spain",0
826,1990,"Finland","Sweden",0
827,1990,"Finland","Switzerland",0
828,1990,"Finland","United Kingdom",0
829,1990,"France","Austria",0
830,1990,"France","Belgium",3
831,1990,"France","Denmark",5
832,1990,"France","Finland",0
833,1990,"France","France",0
834,1990,"France","Germany",20
835,1990,"France","Greece",1
836,1990,"France","Iceland",0
837,1990,"France","Ireland",1
838,1990,"France","Italy",2
839,1990,"France","Luxembourg",0
840,1990,"France","Netherlands",2
841,1990,"France","Norway",0
842,1990,"France","Portugal",1
843,1990,"France","Spain",10
844,1990,"France","Sweden",0
845,1990,"France","Switzerland",0
846,1990,"France","United Kingdom",4
847,1990,"Germany","Austria",0
848,1990,"Germany","Belgium",0
849,1990,"Germany","Denmark",2
850,1990,"Germany","Finland",0
851,1990,"Germany","France",8
852,1990,"Germany","Germany",0
853,1990,"Germany","Greece",0
854,1990,"Germany","Iceland",0
855,1990,"Germany","Ireland",0
856,1990,"Germany","Italy",0
857,1990,"Germany","Luxembourg",0
858,1990,"Germany","Netherlands",1
859,1990,"Germany","Norway",0
860,1990,"Germany","Portugal",0
861,1990,"Germany","Spain",0
862,1990,"Germany","Sweden",0
863,1990,"Germany","Switzerland",0
864,1990,"Germany","United Kingdom",1
865,1990,"Greece","Austria",0
866,1990,"Greece","Belgium",0
867,1990,"Greece","Denmark",0
868,1990,"Greece","Finland",0
869,1990,"Greece","France",0
870,1990,"Greece","Germany",0
871,1990,"Greece","Greece",0
872,1990,"Greece","Iceland",0
873,1990,"Greece","Ireland",0
874,1990,"Greece","Italy",0
875,1990,"Greece","Luxembourg",0
876,1990,"Greece","Netherlands",0
877,1990,"Greece","Norway",0
878,1990,"Greece","Portugal",0
879,1990,"Greece","Spain",0
880,1990,"Greece","Sweden",0
881,1990,"Greece","Switzerland",0
882,1990,"Greece","United Kingdom",0
883,1990,"Iceland","Austria",0
884,1990,"Iceland","Belgium",0
885,1990,"Iceland","Denmark",0
886,1990,"Iceland","Finland",0
887,1990,"Iceland","France",0
888,1990,"Iceland","Germany",0
889,1990,"Iceland","Greece",0
890,1990,"Iceland","Iceland",0
891,1990,"Iceland","Ireland",0
892,1990,"Iceland","Italy",0
893,1990,"Iceland","Luxembourg",0
894,1990,"Iceland","Netherlands",0
895,1990,"Iceland","Norway",0
896,1990,"Iceland","Portugal",0
897,1990,"Iceland","Spain",0
898,1990,"Iceland","Sweden",0
899,1990,"Iceland","Switzerland",0
900,1990,"Iceland","United Kingdom",0
901,1990,"Ireland","Austria",0
902,1990,"Ireland","Belgium",0
903,1990,"Ireland","Denmark",0
904,1990,"Ireland","Finland",0
905,1990,"Ireland","France",0
906,1990,"Ireland","Germany",0
907,1990,"Ireland","Greece",0
908,1990,"Ireland","Iceland",0
909,1990,"Ireland","Ireland",0
910,1990,"Ireland","Italy",0
911,1990,"Ireland","Luxembourg",0
912,1990,"Ireland","Netherlands",0
913,1990,"Ireland","Norway",0
914,1990,"Ireland","Portugal",0
915,1990,"Ireland","Spain",0
916,1990,"Ireland","Sweden",0
917,1990,"Ireland","Switzerland",0
918,1990,"Ireland","United Kingdom",0
919,1990,"Italy","Austria",0
920,1990,"Italy","Belgium",0
921,1990,"Italy","Denmark",1
922,1990,"Italy","Finland",0
923,1990,"Italy","France",2
924,1990,"Italy","Germany",3
925,1990,"Italy","Greece",0
926,1990,"Italy","Iceland",0
927,1990,"Italy","Ireland",0
928,1990,"Italy","Italy",0
929,1990,"Italy","Luxembourg",0
930,1990,"Italy","Netherlands",0
931,1990,"Italy","Norway",0
932,1990,"Italy","Portugal",0
933,1990,"Italy","Spain",0
934,1990,"Italy","Sweden",0
935,1990,"Italy","Switzerland",0
936,1990,"Italy","United Kingdom",0
937,1990,"Luxembourg","Austria",0
938,1990,"Luxembourg","Belgium",0
939,1990,"Luxembourg","Denmark",0
940,1990,"Luxembourg","Finland",0
941,1990,"Luxembourg","France",0
942,1990,"Luxembourg","Germany",0
943,1990,"Luxembourg","Greece",0
944,1990,"Luxembourg","Iceland",0
945,1990,"Luxembourg","Ireland",0
946,1990,"Luxembourg","Italy",0
947,1990,"Luxembourg","Luxembourg",0
948,1990,"Luxembourg","Netherlands",0
949,1990,"Luxembourg","Norway",0
950,1990,"Luxembourg","Portugal",0
951,1990,"Luxembourg","Spain",0
952,1990,"Luxembourg","Sweden",0
953,1990,"Luxembourg","Switzerland",0
954,1990,"Luxembourg","United Kingdom",0
955,1990,"Netherlands","Austria",0
956,1990,"Netherlands","Belgium",0
957,1990,"Netherlands","Denmark",0
958,1990,"Netherlands","Finland",0
959,1990,"Netherlands","France",0
960,1990,"Netherlands","Germany",2
961,1990,"Netherlands","Greece",0
962,1990,"Netherlands","Iceland",0
963,1990,"Netherlands","Ireland",0
964,1990,"Netherlands","Italy",0
965,1990,"Netherlands","Luxembourg",0
966,1990,"Netherlands","Netherlands",0
967,1990,"Netherlands","Norway",0
968,1990,"Netherlands","Portugal",0
969,1990,"Netherlands","Spain",1
970,1990,"Netherlands","Sweden",0
971,1990,"Netherlands","Switzerland",0
972,1990,"Netherlands","United Kingdom",0
973,1990,"Norway","Austria",0
974,1990,"Norway","Belgium",0
975,1990,"Norway","Denmark",0
976,1990,"Norway","Finland",0
977,1990,"Norway","France",0
978,1990,"Norway","Germany",0
979,1990,"Norway","Greece",0
980,1990,"Norway","Iceland",0
981,1990,"Norway","Ireland",0
982,1990,"Norway","Italy",0
983,1990,"Norway","Luxembourg",0
984,1990,"Norway","Netherlands",0
985,1990,"Norway","Norway",0
986,1990,"Norway","Portugal",0
987,1990,"Norway","Spain",0
988,1990,"Norway","Sweden",0
989,1990,"Norway","Switzerland",0
990,1990,"Norway","United Kingdom",0
991,1990,"Portugal","Austria",0
992,1990,"Portugal","Belgium",0
993,1990,"Portugal","Denmark",0
994,1990,"Portugal","Finland",0
995,1990,"Portugal","France",0
996,1990,"Portugal","Germany",0
997,1990,"Portugal","Greece",0
998,1990,"Portugal","Iceland",0
999,1990,"Portugal","Ireland",0
1000,1990,"Portugal","Italy",0
1001,1990,"Portugal","Luxembourg",0
1002,1990,"Portugal","Netherlands",0
1003,1990,"Portugal","Norway",0
1004,1990,"Portugal","Portugal",0
1005,1990,"Portugal","Spain",0
1006,1990,"Portugal","Sweden",0
1007,1990,"Portugal","Switzerland",0
1008,1990,"Portugal","United Kingdom",0
1009,1990,"Spain","Austria",0
1010,1990,"Spain","Belgium",2
1011,1990,"Spain","Denmark",0
1012,1990,"Spain","Finland",0
1013,1990,"Spain","France",5
1014,1990,"Spain","Germany",1
1015,1990,"Spain","Greece",0
1016,1990,"Spain","Iceland",0
1017,1990,"Spain","Ireland",0
1018,1990,"Spain","Italy",2
1019,1990,"Spain","Luxembourg",1
1020,1990,"Spain","Netherlands",3
1021,1990,"Spain","Norway",0
1022,1990,"Spain","Portugal",1
1023,1990,"Spain","Spain",0
1024,1990,"Spain","Sweden",0
1025,1990,"Spain","Switzerland",0
1026,1990,"Spain","United Kingdom",0
1027,1990,"Sweden","Austria",0
1028,1990,"Sweden","Belgium",0
1029,1990,"Sweden","Denmark",0
1030,1990,"Sweden","Finland",0
1031,1990,"Sweden","France",0
1032,1990,"Sweden","Germany",0
1033,1990,"Sweden","Greece",0
1034,1990,"Sweden","Iceland",0
1035,1990,"Sweden","Ireland",0
1036,1990,"Sweden","Italy",0
1037,1990,"Sweden","Luxembourg",0
1038,1990,"Sweden","Netherlands",0
1039,1990,"Sweden","Norway",0
1040,1990,"Sweden","Portugal",0
1041,1990,"Sweden","Spain",0
1042,1990,"Sweden","Sweden",0
1043,1990,"Sweden","Switzerland",0
1044,1990,"Sweden","United Kingdom",0
1045,1990,"Switzerland","Austria",0
1046,1990,"Switzerland","Belgium",0
1047,1990,"Switzerland","Denmark",0
1048,1990,"Switzerland","Finland",0
1049,1990,"Switzerland","France",0
1050,1990,"Switzerland","Germany",0
1051,1990,"Switzerland","Greece",0
1052,1990,"Switzerland","Iceland",0
1053,1990,"Switzerland","Ireland",0
1054,1990,"Switzerland","Italy",0
1055,1990,"Switzerland","Luxembourg",0
1056,1990,"Switzerland","Netherlands",0
1057,1990,"Switzerland","Norway",0
1058,1990,"Switzerland","Portugal",0
1059,1990,"Switzerland","Spain",0
1060,1990,"Switzerland","Sweden",0
1061,1990,"Switzerland","Switzerland",0
1062,1990,"Switzerland","United Kingdom",0
1063,1990,"United Kingdom","Austria",0
1064,1990,"United Kingdom","Belgium",0
1065,1990,"United Kingdom","Denmark",1
1066,1990,"United Kingdom","Finland",0
1067,1990,"United Kingdom","France",1
1068,1990,"United Kingdom","Germany",4
1069,1990,"United Kingdom","Greece",0
1070,1990,"United Kingdom","Iceland",0
1071,1990,"United Kingdom","Ireland",0
1072,1990,"United Kingdom","Italy",1
1073,1990,"United Kingdom","Luxembourg",0
1074,1990,"United Kingdom","Netherlands",2
1075,1990,"United Kingdom","Norway",0
1076,1990,"United Kingdom","Portugal",0
1077,1990,"United Kingdom","Spain",2
1078,1990,"United Kingdom","Sweden",0
1079,1990,"United Kingdom","Switzerland",0
1080,1990,"United Kingdom","United Kingdom",0
1081,1991,"Austria","Austria",0
1082,1991,"Austria","Belgium",0
1083,1991,"Austria","Denmark",0
1084,1991,"Austria","Finland",0
1085,1991,"Austria","France",0
1086,1991,"Austria","Germany",0
1087,1991,"Austria","Greece",0
1088,1991,"Austria","Iceland",0
1089,1991,"Austria","Ireland",0
1090,1991,"Austria","Italy",0
1091,1991,"Austria","Liechtenstein",0
1092,1991,"Austria","Luxembourg",0
1093,1991,"Austria","Netherlands",0
1094,1991,"Austria","Norway",0
1095,1991,"Austria","Portugal",0
1096,1991,"Austria","Spain",0
1097,1991,"Austria","Sweden",0
1098,1991,"Austria","Switzerland",0
1099,1991,"Austria","United Kingdom",0
1100,1991,"Belgium","Austria",0
1101,1991,"Belgium","Belgium",0
1102,1991,"Belgium","Denmark",0
1103,1991,"Belgium","Finland",0
1104,1991,"Belgium","France",0
1105,1991,"Belgium","Germany",2
1106,1991,"Belgium","Greece",0
1107,1991,"Belgium","Iceland",0
1108,1991,"Belgium","Ireland",0
1109,1991,"Belgium","Italy",0
1110,1991,"Belgium","Liechtenstein",0
1111,1991,"Belgium","Luxembourg",0
1112,1991,"Belgium","Netherlands",0
1113,1991,"Belgium","Norway",0
1114,1991,"Belgium","Portugal",0
1115,1991,"Belgium","Spain",0
1116,1991,"Belgium","Sweden",0
1117,1991,"Belgium","Switzerland",0
1118,1991,"Belgium","United Kingdom",0
1119,1991,"Commission","Austria",0
1120,1991,"Commission","Belgium",3
1121,1991,"Commission","Denmark",8
1122,1991,"Commission","Finland",0
1123,1991,"Commission","France",10
1124,1991,"Commission","Germany",19
1125,1991,"Commission","Greece",8
1126,1991,"Commission","Iceland",0
1127,1991,"Commission","Ireland",0
1128,1991,"Commission","Italy",10
1129,1991,"Commission","Liechtenstein",0
1130,1991,"Commission","Luxembourg",0
1131,1991,"Commission","Netherlands",5
1132,1991,"Commission","Norway",0
1133,1991,"Commission","Portugal",20
1134,1991,"Commission","Spain",5
1135,1991,"Commission","Sweden",0
1136,1991,"Commission","Switzerland",0
1137,1991,"Commission","United Kingdom",12
1138,1991,"Denmark","Austria",0
1139,1991,"Denmark","Belgium",0
1140,1991,"Denmark","Denmark",0
1141,1991,"Denmark","Finland",0
1142,1991,"Denmark","France",0
1143,1991,"Denmark","Germany",2
1144,1991,"Denmark","Greece",0
1145,1991,"Denmark","Iceland",0
1146,1991,"Denmark","Ireland",0
1147,1991,"Denmark","Italy",0
1148,1991,"Denmark","Liechtenstein",0
1149,1991,"Denmark","Luxembourg",0
1150,1991,"Denmark","Netherlands",0
1151,1991,"Denmark","Norway",0
1152,1991,"Denmark","Portugal",0
1153,1991,"Denmark","Spain",0
1154,1991,"Denmark","Sweden",0
1155,1991,"Denmark","Switzerland",0
1156,1991,"Denmark","United Kingdom",0
1157,1991,"European Free Trade Association","Austria",0
1158,1991,"European Free Trade Association","Belgium",0
1159,1991,"European Free Trade Association","Denmark",0
1160,1991,"European Free Trade Association","Finland",0
1161,1991,"European Free Trade Association","France",0
1162,1991,"European Free Trade Association","Germany",0
1163,1991,"European Free Trade Association","Greece",0
1164,1991,"European Free Trade Association","Iceland",0
1165,1991,"European Free Trade Association","Ireland",0
1166,1991,"European Free Trade Association","Italy",0
1167,1991,"European Free Trade Association","Liechtenstein",0
1168,1991,"European Free Trade Association","Luxembourg",0
1169,1991,"European Free Trade Association","Netherlands",0
1170,1991,"European Free Trade Association","Norway",0
1171,1991,"European Free Trade Association","Portugal",0
1172,1991,"European Free Trade Association","Spain",0
1173,1991,"European Free Trade Association","Sweden",0
1174,1991,"European Free Trade Association","Switzerland",0
1175,1991,"European Free Trade Association","United Kingdom",0
1176,1991,"Finland","Austria",0
1177,1991,"Finland","Belgium",0
1178,1991,"Finland","Denmark",0
1179,1991,"Finland","Finland",0
1180,1991,"Finland","France",0
1181,1991,"Finland","Germany",0
1182,1991,"Finland","Greece",0
1183,1991,"Finland","Iceland",0
1184,1991,"Finland","Ireland",0
1185,1991,"Finland","Italy",0
1186,1991,"Finland","Liechtenstein",0
1187,1991,"Finland","Luxembourg",0
1188,1991,"Finland","Netherlands",0
1189,1991,"Finland","Norway",0
1190,1991,"Finland","Portugal",0
1191,1991,"Finland","Spain",0
1192,1991,"Finland","Sweden",0
1193,1991,"Finland","Switzerland",0
1194,1991,"Finland","United Kingdom",0
1195,1991,"France","Austria",0
1196,1991,"France","Belgium",1
1197,1991,"France","Denmark",1
1198,1991,"France","Finland",0
1199,1991,"France","France",0
1200,1991,"France","Germany",42
1201,1991,"France","Greece",3
1202,1991,"France","Iceland",0
1203,1991,"France","Ireland",0
1204,1991,"France","Italy",2
1205,1991,"France","Liechtenstein",0
1206,1991,"France","Luxembourg",0
1207,1991,"France","Netherlands",1
1208,1991,"France","Norway",0
1209,1991,"France","Portugal",2
1210,1991,"France","Spain",1
1211,1991,"France","Sweden",0
1212,1991,"France","Switzerland",0
1213,1991,"France","United Kingdom",2
1214,1991,"Germany","Austria",0
1215,1991,"Germany","Belgium",1
1216,1991,"Germany","Denmark",2
1217,1991,"Germany","Finland",0
1218,1991,"Germany","France",3
1219,1991,"Germany","Germany",0
1220,1991,"Germany","Greece",0
1221,1991,"Germany","Iceland",0
1222,1991,"Germany","Ireland",0
1223,1991,"Germany","Italy",0
1224,1991,"Germany","Liechtenstein",0
1225,1991,"Germany","Luxembourg",0
1226,1991,"Germany","Netherlands",1
1227,1991,"Germany","Norway",0
1228,1991,"Germany","Portugal",1
1229,1991,"Germany","Spain",0
1230,1991,"Germany","Sweden",0
1231,1991,"Germany","Switzerland",0
1232,1991,"Germany","United Kingdom",3
1233,1991,"Greece","Austria",0
1234,1991,"Greece","Belgium",0
1235,1991,"Greece","Denmark",0
1236,1991,"Greece","Finland",0
1237,1991,"Greece","France",0
1238,1991,"Greece","Germany",1
1239,1991,"Greece","Greece",0
1240,1991,"Greece","Iceland",0
1241,1991,"Greece","Ireland",0
1242,1991,"Greece","Italy",0
1243,1991,"Greece","Liechtenstein",0
1244,1991,"Greece","Luxembourg",0
1245,1991,"Greece","Netherlands",0
1246,1991,"Greece","Norway",0
1247,1991,"Greece","Portugal",0
1248,1991,"Greece","Spain",0
1249,1991,"Greece","Sweden",0
1250,1991,"Greece","Switzerland",0
1251,1991,"Greece","United Kingdom",1
1252,1991,"Iceland","Austria",0
1253,1991,"Iceland","Belgium",0
1254,1991,"Iceland","Denmark",0
1255,1991,"Iceland","Finland",0
1256,1991,"Iceland","France",0
1257,1991,"Iceland","Germany",0
1258,1991,"Iceland","Greece",0
1259,1991,"Iceland","Iceland",0
1260,1991,"Iceland","Ireland",0
1261,1991,"Iceland","Italy",0
1262,1991,"Iceland","Liechtenstein",0
1263,1991,"Iceland","Luxembourg",0
1264,1991,"Iceland","Netherlands",0
1265,1991,"Iceland","Norway",0
1266,1991,"Iceland","Portugal",0
1267,1991,"Iceland","Spain",0
1268,1991,"Iceland","Sweden",0
1269,1991,"Iceland","Switzerland",0
1270,1991,"Iceland","United Kingdom",0
1271,1991,"Ireland","Austria",0
1272,1991,"Ireland","Belgium",1
1273,1991,"Ireland","Denmark",0
1274,1991,"Ireland","Finland",0
1275,1991,"Ireland","France",0
1276,1991,"Ireland","Germany",1
1277,1991,"Ireland","Greece",0
1278,1991,"Ireland","Iceland",0
1279,1991,"Ireland","Ireland",0
1280,1991,"Ireland","Italy",0
1281,1991,"Ireland","Liechtenstein",0
1282,1991,"Ireland","Luxembourg",0
1283,1991,"Ireland","Netherlands",0
1284,1991,"Ireland","Norway",0
1285,1991,"Ireland","Portugal",0
1286,1991,"Ireland","Spain",0
1287,1991,"Ireland","Sweden",0
1288,1991,"Ireland","Switzerland",0
1289,1991,"Ireland","United Kingdom",0
1290,1991,"Italy","Austria",0
1291,1991,"Italy","Belgium",0
1292,1991,"Italy","Denmark",0
1293,1991,"Italy","Finland",0
1294,1991,"Italy","France",1
1295,1991,"Italy","Germany",2
1296,1991,"Italy","Greece",1
1297,1991,"Italy","Iceland",0
1298,1991,"Italy","Ireland",0
1299,1991,"Italy","Italy",0
1300,1991,"Italy","Liechtenstein",0
1301,1991,"Italy","Luxembourg",0
1302,1991,"Italy","Netherlands",0
1303,1991,"Italy","Norway",0
1304,1991,"Italy","Portugal",0
1305,1991,"Italy","Spain",0
1306,1991,"Italy","Sweden",0
1307,1991,"Italy","Switzerland",0
1308,1991,"Italy","United Kingdom",0
1309,1991,"Liechtenstein","Austria",0
1310,1991,"Liechtenstein","Belgium",0
1311,1991,"Liechtenstein","Denmark",0
1312,1991,"Liechtenstein","Finland",0
1313,1991,"Liechtenstein","France",0
1314,1991,"Liechtenstein","Germany",0
1315,1991,"Liechtenstein","Greece",0
1316,1991,"Liechtenstein","Iceland",0
1317,1991,"Liechtenstein","Ireland",0
1318,1991,"Liechtenstein","Italy",0
1319,1991,"Liechtenstein","Liechtenstein",0
1320,1991,"Liechtenstein","Luxembourg",0
1321,1991,"Liechtenstein","Netherlands",0
1322,1991,"Liechtenstein","Norway",0
1323,1991,"Liechtenstein","Portugal",0
1324,1991,"Liechtenstein","Spain",0
1325,1991,"Liechtenstein","Sweden",0
1326,1991,"Liechtenstein","Switzerland",0
1327,1991,"Liechtenstein","United Kingdom",0
1328,1991,"Luxembourg","Austria",0
1329,1991,"Luxembourg","Belgium",0
1330,1991,"Luxembourg","Denmark",0
