"key_ID","year","response_by","notification_by","response_type","count"
663,1988,"Switzerland","Iceland","comment",0
664,1988,"Switzerland","Iceland","opinion",0
665,1988,"Switzerland","Ireland","comment",0
666,1988,"Switzerland","Ireland","opinion",0
667,1988,"Switzerland","Italy","comment",0
668,1988,"Switzerland","Italy","opinion",0
669,1988,"Switzerland","Luxembourg","comment",0
670,1988,"Switzerland","Luxembourg","opinion",0
671,1988,"Switzerland","Netherlands","comment",0
672,1988,"Switzerland","Netherlands","opinion",0
673,1988,"Switzerland","Norway","comment",0
674,1988,"Switzerland","Norway","opinion",0
675,1988,"Switzerland","Portugal","comment",0
676,1988,"Switzerland","Portugal","opinion",0
677,1988,"Switzerland","Spain","comment",0
678,1988,"Switzerland","Spain","opinion",0
679,1988,"Switzerland","Sweden","comment",0
680,1988,"Switzerland","Sweden","opinion",0
681,1988,"Switzerland","Switzerland","comment",0
682,1988,"Switzerland","Switzerland","opinion",0
683,1988,"Switzerland","United Kingdom","comment",0
684,1988,"Switzerland","United Kingdom","opinion",0
685,1988,"United Kingdom","Austria","comment",0
686,1988,"United Kingdom","Austria","opinion",0
687,1988,"United Kingdom","Belgium","comment",0
688,1988,"United Kingdom","Belgium","opinion",0
689,1988,"United Kingdom","Denmark","comment",0
690,1988,"United Kingdom","Denmark","opinion",0
691,1988,"United Kingdom","Finland","comment",0
692,1988,"United Kingdom","Finland","opinion",0
693,1988,"United Kingdom","France","comment",2
694,1988,"United Kingdom","France","opinion",0
695,1988,"United Kingdom","Germany","comment",0
696,1988,"United Kingdom","Germany","opinion",0
697,1988,"United Kingdom","Greece","comment",0
698,1988,"United Kingdom","Greece","opinion",0
699,1988,"United Kingdom","Iceland","comment",0
700,1988,"United Kingdom","Iceland","opinion",0
701,1988,"United Kingdom","Ireland","comment",0
702,1988,"United Kingdom","Ireland","opinion",0
703,1988,"United Kingdom","Italy","comment",0
704,1988,"United Kingdom","Italy","opinion",0
705,1988,"United Kingdom","Luxembourg","comment",0
706,1988,"United Kingdom","Luxembourg","opinion",0
707,1988,"United Kingdom","Netherlands","comment",0
708,1988,"United Kingdom","Netherlands","opinion",0
709,1988,"United Kingdom","Norway","comment",0
710,1988,"United Kingdom","Norway","opinion",0
711,1988,"United Kingdom","Portugal","comment",0
712,1988,"United Kingdom","Portugal","opinion",0
713,1988,"United Kingdom","Spain","comment",0
714,1988,"United Kingdom","Spain","opinion",0
715,1988,"United Kingdom","Sweden","comment",0
716,1988,"United Kingdom","Sweden","opinion",0
717,1988,"United Kingdom","Switzerland","comment",0
718,1988,"United Kingdom","Switzerland","opinion",0
719,1988,"United Kingdom","United Kingdom","comment",0
720,1988,"United Kingdom","United Kingdom","opinion",0
721,1989,"Austria","Austria","comment",0
722,1989,"Austria","Austria","opinion",0
723,1989,"Austria","Belgium","comment",0
724,1989,"Austria","Belgium","opinion",0
725,1989,"Austria","Denmark","comment",0
726,1989,"Austria","Denmark","opinion",0
727,1989,"Austria","Finland","comment",0
728,1989,"Austria","Finland","opinion",0
729,1989,"Austria","France","comment",0
730,1989,"Austria","France","opinion",0
731,1989,"Austria","Germany","comment",0
732,1989,"Austria","Germany","opinion",0
733,1989,"Austria","Greece","comment",0
734,1989,"Austria","Greece","opinion",0
735,1989,"Austria","Iceland","comment",0
736,1989,"Austria","Iceland","opinion",0
737,1989,"Austria","Ireland","comment",0
738,1989,"Austria","Ireland","opinion",0
739,1989,"Austria","Italy","comment",0
740,1989,"Austria","Italy","opinion",0
741,1989,"Austria","Luxembourg","comment",0
742,1989,"Austria","Luxembourg","opinion",0
743,1989,"Austria","Netherlands","comment",0
744,1989,"Austria","Netherlands","opinion",0
745,1989,"Austria","Norway","comment",0
746,1989,"Austria","Norway","opinion",0
747,1989,"Austria","Portugal","comment",0
748,1989,"Austria","Portugal","opinion",0
749,1989,"Austria","Spain","comment",0
750,1989,"Austria","Spain","opinion",0
751,1989,"Austria","Sweden","comment",0
752,1989,"Austria","Sweden","opinion",0
753,1989,"Austria","Switzerland","comment",0
754,1989,"Austria","Switzerland","opinion",0
755,1989,"Austria","United Kingdom","comment",0
756,1989,"Austria","United Kingdom","opinion",0
757,1989,"Belgium","Austria","comment",0
758,1989,"Belgium","Austria","opinion",0
759,1989,"Belgium","Belgium","comment",0
760,1989,"Belgium","Belgium","opinion",0
761,1989,"Belgium","Denmark","comment",0
762,1989,"Belgium","Denmark","opinion",0
763,1989,"Belgium","Finland","comment",0
764,1989,"Belgium","Finland","opinion",0
765,1989,"Belgium","France","comment",0
766,1989,"Belgium","France","opinion",0
767,1989,"Belgium","Germany","comment",2
768,1989,"Belgium","Germany","opinion",3
769,1989,"Belgium","Greece","comment",1
770,1989,"Belgium","Greece","opinion",0
771,1989,"Belgium","Iceland","comment",0
772,1989,"Belgium","Iceland","opinion",0
773,1989,"Belgium","Ireland","comment",0
774,1989,"Belgium","Ireland","opinion",0
775,1989,"Belgium","Italy","comment",0
776,1989,"Belgium","Italy","opinion",0
777,1989,"Belgium","Luxembourg","comment",0
778,1989,"Belgium","Luxembourg","opinion",0
779,1989,"Belgium","Netherlands","comment",1
780,1989,"Belgium","Netherlands","opinion",1
781,1989,"Belgium","Norway","comment",0
782,1989,"Belgium","Norway","opinion",0
783,1989,"Belgium","Portugal","comment",0
784,1989,"Belgium","Portugal","opinion",0
785,1989,"Belgium","Spain","comment",0
786,1989,"Belgium","Spain","opinion",0
787,1989,"Belgium","Sweden","comment",0
788,1989,"Belgium","Sweden","opinion",0
789,1989,"Belgium","Switzerland","comment",0
790,1989,"Belgium","Switzerland","opinion",0
791,1989,"Belgium","United Kingdom","comment",0
792,1989,"Belgium","United Kingdom","opinion",1
793,1989,"Commission","Austria","comment",0
794,1989,"Commission","Austria","opinion",0
795,1989,"Commission","Belgium","comment",2
796,1989,"Commission","Belgium","opinion",9
797,1989,"Commission","Denmark","comment",4
798,1989,"Commission","Denmark","opinion",3
799,1989,"Commission","Finland","comment",0
800,1989,"Commission","Finland","opinion",0
801,1989,"Commission","France","comment",9
802,1989,"Commission","France","opinion",2
803,1989,"Commission","Germany","comment",12
804,1989,"Commission","Germany","opinion",42
805,1989,"Commission","Greece","comment",0
806,1989,"Commission","Greece","opinion",4
807,1989,"Commission","Iceland","comment",0
808,1989,"Commission","Iceland","opinion",0
809,1989,"Commission","Ireland","comment",0
810,1989,"Commission","Ireland","opinion",0
811,1989,"Commission","Italy","comment",0
812,1989,"Commission","Italy","opinion",7
813,1989,"Commission","Luxembourg","comment",0
814,1989,"Commission","Luxembourg","opinion",2
815,1989,"Commission","Netherlands","comment",4
816,1989,"Commission","Netherlands","opinion",4
817,1989,"Commission","Norway","comment",0
818,1989,"Commission","Norway","opinion",0
819,1989,"Commission","Portugal","comment",0
820,1989,"Commission","Portugal","opinion",0
821,1989,"Commission","Spain","comment",5
822,1989,"Commission","Spain","opinion",8
823,1989,"Commission","Sweden","comment",0
824,1989,"Commission","Sweden","opinion",0
825,1989,"Commission","Switzerland","comment",0
826,1989,"Commission","Switzerland","opinion",0
827,1989,"Commission","United Kingdom","comment",3
828,1989,"Commission","United Kingdom","opinion",6
829,1989,"Denmark","Austria","comment",0
830,1989,"Denmark","Austria","opinion",0
831,1989,"Denmark","Belgium","comment",1
832,1989,"Denmark","Belgium","opinion",0
833,1989,"Denmark","Denmark","comment",0
834,1989,"Denmark","Denmark","opinion",0
835,1989,"Denmark","Finland","comment",0
836,1989,"Denmark","Finland","opinion",0
837,1989,"Denmark","France","comment",1
838,1989,"Denmark","France","opinion",0
839,1989,"Denmark","Germany","comment",1
840,1989,"Denmark","Germany","opinion",0
841,1989,"Denmark","Greece","comment",0
842,1989,"Denmark","Greece","opinion",0
843,1989,"Denmark","Iceland","comment",0
844,1989,"Denmark","Iceland","opinion",0
845,1989,"Denmark","Ireland","comment",0
846,1989,"Denmark","Ireland","opinion",0
847,1989,"Denmark","Italy","comment",0
848,1989,"Denmark","Italy","opinion",0
849,1989,"Denmark","Luxembourg","comment",0
850,1989,"Denmark","Luxembourg","opinion",0
851,1989,"Denmark","Netherlands","comment",1
852,1989,"Denmark","Netherlands","opinion",0
853,1989,"Denmark","Norway","comment",0
854,1989,"Denmark","Norway","opinion",0
855,1989,"Denmark","Portugal","comment",0
856,1989,"Denmark","Portugal","opinion",0
857,1989,"Denmark","Spain","comment",0
858,1989,"Denmark","Spain","opinion",1
859,1989,"Denmark","Sweden","comment",0
860,1989,"Denmark","Sweden","opinion",0
861,1989,"Denmark","Switzerland","comment",0
862,1989,"Denmark","Switzerland","opinion",0
863,1989,"Denmark","United Kingdom","comment",0
864,1989,"Denmark","United Kingdom","opinion",1
865,1989,"European Free Trade Association","Austria","comment",0
866,1989,"European Free Trade Association","Austria","opinion",0
867,1989,"European Free Trade Association","Belgium","comment",0
868,1989,"European Free Trade Association","Belgium","opinion",0
869,1989,"European Free Trade Association","Denmark","comment",0
870,1989,"European Free Trade Association","Denmark","opinion",0
871,1989,"European Free Trade Association","Finland","comment",0
872,1989,"European Free Trade Association","Finland","opinion",0
873,1989,"European Free Trade Association","France","comment",0
874,1989,"European Free Trade Association","France","opinion",0
875,1989,"European Free Trade Association","Germany","comment",0
876,1989,"European Free Trade Association","Germany","opinion",0
877,1989,"European Free Trade Association","Greece","comment",0
878,1989,"European Free Trade Association","Greece","opinion",0
879,1989,"European Free Trade Association","Iceland","comment",0
880,1989,"European Free Trade Association","Iceland","opinion",0
881,1989,"European Free Trade Association","Ireland","comment",0
882,1989,"European Free Trade Association","Ireland","opinion",0
883,1989,"European Free Trade Association","Italy","comment",0
884,1989,"European Free Trade Association","Italy","opinion",0
885,1989,"European Free Trade Association","Luxembourg","comment",0
886,1989,"European Free Trade Association","Luxembourg","opinion",0
887,1989,"European Free Trade Association","Netherlands","comment",0
888,1989,"European Free Trade Association","Netherlands","opinion",0
889,1989,"European Free Trade Association","Norway","comment",0
890,1989,"European Free Trade Association","Norway","opinion",0
891,1989,"European Free Trade Association","Portugal","comment",0
892,1989,"European Free Trade Association","Portugal","opinion",0
893,1989,"European Free Trade Association","Spain","comment",0
894,1989,"European Free Trade Association","Spain","opinion",0
895,1989,"European Free Trade Association","Sweden","comment",0
896,1989,"European Free Trade Association","Sweden","opinion",0
897,1989,"European Free Trade Association","Switzerland","comment",0
898,1989,"European Free Trade Association","Switzerland","opinion",0
899,1989,"European Free Trade Association","United Kingdom","comment",0
900,1989,"European Free Trade Association","United Kingdom","opinion",0
901,1989,"Finland","Austria","comment",0
902,1989,"Finland","Austria","opinion",0
903,1989,"Finland","Belgium","comment",0
904,1989,"Finland","Belgium","opinion",0
905,1989,"Finland","Denmark","comment",0
906,1989,"Finland","Denmark","opinion",0
907,1989,"Finland","Finland","comment",0
908,1989,"Finland","Finland","opinion",0
909,1989,"Finland","France","comment",0
910,1989,"Finland","France","opinion",0
911,1989,"Finland","Germany","comment",0
912,1989,"Finland","Germany","opinion",0
913,1989,"Finland","Greece","comment",0
914,1989,"Finland","Greece","opinion",0
915,1989,"Finland","Iceland","comment",0
916,1989,"Finland","Iceland","opinion",0
917,1989,"Finland","Ireland","comment",0
918,1989,"Finland","Ireland","opinion",0
919,1989,"Finland","Italy","comment",0
920,1989,"Finland","Italy","opinion",0
921,1989,"Finland","Luxembourg","comment",0
922,1989,"Finland","Luxembourg","opinion",0
923,1989,"Finland","Netherlands","comment",0
924,1989,"Finland","Netherlands","opinion",0
925,1989,"Finland","Norway","comment",0
926,1989,"Finland","Norway","opinion",0
927,1989,"Finland","Portugal","comment",0
928,1989,"Finland","Portugal","opinion",0
929,1989,"Finland","Spain","comment",0
930,1989,"Finland","Spain","opinion",0
931,1989,"Finland","Sweden","comment",0
932,1989,"Finland","Sweden","opinion",0
933,1989,"Finland","Switzerland","comment",0
934,1989,"Finland","Switzerland","opinion",0
935,1989,"Finland","United Kingdom","comment",0
936,1989,"Finland","United Kingdom","opinion",0
937,1989,"France","Austria","comment",0
938,1989,"France","Austria","opinion",0
939,1989,"France","Belgium","comment",3
940,1989,"France","Belgium","opinion",6
941,1989,"France","Denmark","comment",2
942,1989,"France","Denmark","opinion",2
943,1989,"France","Finland","comment",0
944,1989,"France","Finland","opinion",0
945,1989,"France","France","comment",0
946,1989,"France","France","opinion",0
947,1989,"France","Germany","comment",10
948,1989,"France","Germany","opinion",17
949,1989,"France","Greece","comment",2
950,1989,"France","Greece","opinion",0
951,1989,"France","Iceland","comment",0
952,1989,"France","Iceland","opinion",0
953,1989,"France","Ireland","comment",0
954,1989,"France","Ireland","opinion",0
955,1989,"France","Italy","comment",5
956,1989,"France","Italy","opinion",1
957,1989,"France","Luxembourg","comment",0
958,1989,"France","Luxembourg","opinion",0
959,1989,"France","Netherlands","comment",3
960,1989,"France","Netherlands","opinion",5
961,1989,"France","Norway","comment",0
962,1989,"France","Norway","opinion",0
963,1989,"France","Portugal","comment",0
964,1989,"France","Portugal","opinion",0
965,1989,"France","Spain","comment",4
966,1989,"France","Spain","opinion",4
967,1989,"France","Sweden","comment",0
968,1989,"France","Sweden","opinion",0
969,1989,"France","Switzerland","comment",0
970,1989,"France","Switzerland","opinion",0
971,1989,"France","United Kingdom","comment",5
972,1989,"France","United Kingdom","opinion",8
973,1989,"Germany","Austria","comment",0
974,1989,"Germany","Austria","opinion",0
975,1989,"Germany","Belgium","comment",2
976,1989,"Germany","Belgium","opinion",1
977,1989,"Germany","Denmark","comment",2
978,1989,"Germany","Denmark","opinion",0
979,1989,"Germany","Finland","comment",0
980,1989,"Germany","Finland","opinion",0
981,1989,"Germany","France","comment",0
982,1989,"Germany","France","opinion",5
983,1989,"Germany","Germany","comment",0
984,1989,"Germany","Germany","opinion",0
985,1989,"Germany","Greece","comment",2
986,1989,"Germany","Greece","opinion",0
987,1989,"Germany","Iceland","comment",0
988,1989,"Germany","Iceland","opinion",0
989,1989,"Germany","Ireland","comment",0
990,1989,"Germany","Ireland","opinion",0
991,1989,"Germany","Italy","comment",0
992,1989,"Germany","Italy","opinion",1
993,1989,"Germany","Luxembourg","comment",0
994,1989,"Germany","Luxembourg","opinion",0
995,1989,"Germany","Netherlands","comment",3
996,1989,"Germany","Netherlands","opinion",2
997,1989,"Germany","Norway","comment",0
998,1989,"Germany","Norway","opinion",0
999,1989,"Germany","Portugal","comment",0
1000,1989,"Germany","Portugal","opinion",0
1001,1989,"Germany","Spain","comment",2
1002,1989,"Germany","Spain","opinion",0
1003,1989,"Germany","Sweden","comment",0
1004,1989,"Germany","Sweden","opinion",0
1005,1989,"Germany","Switzerland","comment",0
1006,1989,"Germany","Switzerland","opinion",0
1007,1989,"Germany","United Kingdom","comment",2
1008,1989,"Germany","United Kingdom","opinion",6
1009,1989,"Greece","Austria","comment",0
1010,1989,"Greece","Austria","opinion",0
1011,1989,"Greece","Belgium","comment",0
1012,1989,"Greece","Belgium","opinion",0
1013,1989,"Greece","Denmark","comment",0
1014,1989,"Greece","Denmark","opinion",1
1015,1989,"Greece","Finland","comment",0
1016,1989,"Greece","Finland","opinion",0
1017,1989,"Greece","France","comment",0
1018,1989,"Greece","France","opinion",1
1019,1989,"Greece","Germany","comment",0
1020,1989,"Greece","Germany","opinion",1
1021,1989,"Greece","Greece","comment",0
1022,1989,"Greece","Greece","opinion",0
1023,1989,"Greece","Iceland","comment",0
1024,1989,"Greece","Iceland","opinion",0
1025,1989,"Greece","Ireland","comment",0
1026,1989,"Greece","Ireland","opinion",0
1027,1989,"Greece","Italy","comment",0
1028,1989,"Greece","Italy","opinion",1
