"key_ID","year","from_node","to_node","edge_type","edge_weight"
681,1995,"Austria","Greece","comment",1
682,1995,"Austria","Italy","comment",11
683,1995,"Austria","Italy","opinion",3
684,1995,"Austria","Netherlands","comment",4
685,1995,"Austria","Netherlands","opinion",2
686,1995,"Austria","Spain","comment",2
687,1995,"Austria","Sweden","comment",1
688,1995,"Austria","United Kingdom","comment",1
689,1995,"Belgium","Italy","opinion",1
690,1995,"Belgium","Sweden","opinion",1
691,1995,"Commission","Austria","comment",7
692,1995,"Commission","Austria","opinion",5
693,1995,"Commission","Belgium","comment",11
694,1995,"Commission","Belgium","opinion",3
695,1995,"Commission","Denmark","comment",10
696,1995,"Commission","Denmark","opinion",9
697,1995,"Commission","Finland","comment",6
698,1995,"Commission","Finland","opinion",3
699,1995,"Commission","France","comment",29
700,1995,"Commission","France","opinion",11
701,1995,"Commission","Germany","comment",10
702,1995,"Commission","Germany","opinion",9
703,1995,"Commission","Greece","comment",1
704,1995,"Commission","Greece","opinion",3
705,1995,"Commission","Ireland","comment",1
706,1995,"Commission","Italy","comment",7
707,1995,"Commission","Italy","opinion",13
708,1995,"Commission","Luxembourg","opinion",1
709,1995,"Commission","Netherlands","comment",9
710,1995,"Commission","Netherlands","opinion",7
711,1995,"Commission","Norway","comment",6
712,1995,"Commission","Portugal","comment",2
713,1995,"Commission","Spain","comment",7
714,1995,"Commission","Spain","opinion",2
715,1995,"Commission","Sweden","comment",3
716,1995,"Commission","Sweden","opinion",2
717,1995,"Commission","Switzerland","comment",8
718,1995,"Commission","United Kingdom","comment",4
719,1995,"Commission","United Kingdom","opinion",4
720,1995,"Denmark","Belgium","comment",1
721,1995,"Denmark","Germany","comment",1
722,1995,"Denmark","Italy","opinion",1
723,1995,"Denmark","Netherlands","comment",1
724,1995,"European Free Trade Association","Belgium","comment",2
725,1995,"European Free Trade Association","Italy","comment",1
726,1995,"European Free Trade Association","Netherlands","comment",1
727,1995,"Finland","Germany","comment",1
728,1995,"Finland","Italy","comment",1
729,1995,"Finland","Netherlands","opinion",1
730,1995,"France","Austria","opinion",3
731,1995,"France","Denmark","comment",1
732,1995,"France","Denmark","opinion",3
733,1995,"France","Finland","comment",2
734,1995,"France","Germany","comment",4
735,1995,"France","Germany","opinion",2
736,1995,"France","Greece","comment",2
737,1995,"France","Greece","opinion",1
738,1995,"France","Italy","comment",6
739,1995,"France","Italy","opinion",2
740,1995,"France","Luxembourg","opinion",1
741,1995,"France","Netherlands","comment",8
742,1995,"France","Netherlands","opinion",1
743,1995,"France","Spain","comment",5
744,1995,"France","Sweden","opinion",3
745,1995,"France","United Kingdom","comment",4
746,1995,"France","United Kingdom","opinion",3
747,1995,"Germany","Austria","comment",1
748,1995,"Germany","Austria","opinion",1
749,1995,"Germany","Belgium","comment",1
750,1995,"Germany","Denmark","comment",1
751,1995,"Germany","Denmark","opinion",2
752,1995,"Germany","Finland","comment",1
753,1995,"Germany","France","comment",1
754,1995,"Germany","France","opinion",2
755,1995,"Germany","Greece","opinion",2
756,1995,"Germany","Italy","comment",2
757,1995,"Germany","Italy","opinion",5
758,1995,"Germany","Netherlands","comment",2
759,1995,"Germany","Netherlands","opinion",4
760,1995,"Germany","Spain","opinion",1
761,1995,"Germany","Sweden","opinion",1
762,1995,"Germany","United Kingdom","comment",5
763,1995,"Germany","United Kingdom","opinion",2
764,1995,"Greece","United Kingdom","opinion",1
765,1995,"Italy","Austria","comment",1
766,1995,"Italy","Belgium","comment",3
767,1995,"Italy","Denmark","comment",5
768,1995,"Italy","France","comment",13
769,1995,"Italy","France","opinion",1
770,1995,"Italy","Germany","comment",4
771,1995,"Italy","Greece","comment",3
772,1995,"Italy","Luxembourg","opinion",1
773,1995,"Italy","Netherlands","comment",3
774,1995,"Italy","Portugal","comment",1
775,1995,"Italy","Spain","comment",6
776,1995,"Italy","Sweden","comment",2
777,1995,"Italy","Sweden","opinion",1
778,1995,"Italy","United Kingdom","comment",6
779,1995,"Italy","United Kingdom","opinion",1
780,1995,"Netherlands","Austria","comment",2
781,1995,"Netherlands","Austria","opinion",2
782,1995,"Netherlands","Belgium","comment",1
783,1995,"Netherlands","Denmark","comment",1
784,1995,"Netherlands","France","opinion",1
785,1995,"Netherlands","Germany","comment",3
786,1995,"Netherlands","Germany","opinion",2
787,1995,"Netherlands","Greece","opinion",1
788,1995,"Netherlands","Luxembourg","comment",1
789,1995,"Netherlands","Spain","comment",1
790,1995,"Netherlands","Sweden","opinion",1
791,1995,"Netherlands","United Kingdom","comment",2
792,1995,"Portugal","Austria","comment",1
793,1995,"Portugal","Denmark","comment",1
794,1995,"Spain","Austria","opinion",1
795,1995,"Spain","Belgium","comment",4
796,1995,"Spain","Greece","comment",1
797,1995,"Spain","Greece","opinion",1
798,1995,"Spain","Italy","comment",2
799,1995,"Spain","Luxembourg","comment",1
800,1995,"Spain","Netherlands","comment",8
801,1995,"Spain","Netherlands","opinion",1
802,1995,"Spain","Sweden","opinion",1
803,1995,"Spain","United Kingdom","comment",2
804,1995,"Sweden","Netherlands","opinion",1
805,1995,"Sweden","United Kingdom","comment",1
806,1995,"United Kingdom","Austria","comment",1
807,1995,"United Kingdom","Austria","opinion",1
808,1995,"United Kingdom","France","comment",1
809,1995,"United Kingdom","France","opinion",3
810,1995,"United Kingdom","Germany","comment",2
811,1995,"United Kingdom","Germany","opinion",3
812,1995,"United Kingdom","Greece","comment",2
813,1995,"United Kingdom","Italy","comment",6
814,1995,"United Kingdom","Italy","opinion",1
815,1995,"United Kingdom","Luxembourg","opinion",1
816,1995,"United Kingdom","Netherlands","comment",7
817,1995,"United Kingdom","Netherlands","opinion",2
818,1995,"United Kingdom","Portugal","comment",1
819,1995,"United Kingdom","Spain","comment",1
820,1995,"United Kingdom","Spain","opinion",1
821,1995,"United Kingdom","Sweden","opinion",2
822,1996,"Austria","Denmark","comment",1
823,1996,"Austria","France","comment",1
824,1996,"Austria","France","opinion",2
825,1996,"Austria","Germany","comment",3
826,1996,"Austria","Germany","opinion",5
827,1996,"Austria","Greece","comment",1
828,1996,"Austria","Italy","comment",1
829,1996,"Austria","Italy","opinion",2
830,1996,"Austria","Netherlands","comment",2
831,1996,"Austria","Sweden","comment",2
832,1996,"Belgium","Denmark","opinion",2
833,1996,"Belgium","France","opinion",2
834,1996,"Belgium","Netherlands","comment",1
835,1996,"Belgium","Spain","opinion",1
836,1996,"Belgium","Sweden","opinion",1
837,1996,"Belgium","United Kingdom","opinion",1
838,1996,"Commission","Austria","comment",27
839,1996,"Commission","Austria","opinion",12
840,1996,"Commission","Belgium","comment",10
841,1996,"Commission","Belgium","opinion",2
842,1996,"Commission","Denmark","comment",6
843,1996,"Commission","Denmark","opinion",10
844,1996,"Commission","Finland","comment",7
845,1996,"Commission","Finland","opinion",9
846,1996,"Commission","France","comment",12
847,1996,"Commission","France","opinion",4
848,1996,"Commission","Germany","comment",35
849,1996,"Commission","Germany","opinion",7
850,1996,"Commission","Greece","comment",5
851,1996,"Commission","Greece","opinion",2
852,1996,"Commission","Ireland","comment",2
853,1996,"Commission","Ireland","opinion",1
854,1996,"Commission","Italy","comment",9
855,1996,"Commission","Italy","opinion",9
856,1996,"Commission","Netherlands","comment",26
857,1996,"Commission","Netherlands","opinion",10
858,1996,"Commission","Norway","comment",23
859,1996,"Commission","Portugal","comment",2
860,1996,"Commission","Portugal","opinion",12
861,1996,"Commission","Spain","comment",3
862,1996,"Commission","Spain","opinion",6
863,1996,"Commission","Sweden","comment",12
864,1996,"Commission","Sweden","opinion",13
865,1996,"Commission","Switzerland","comment",4
866,1996,"Commission","United Kingdom","comment",21
867,1996,"Commission","United Kingdom","opinion",8
868,1996,"Denmark","France","comment",1
869,1996,"Denmark","France","opinion",1
870,1996,"Denmark","Italy","comment",2
871,1996,"European Free Trade Association","Austria","comment",1
872,1996,"European Free Trade Association","Finland","comment",1
873,1996,"European Free Trade Association","France","comment",1
874,1996,"European Free Trade Association","United Kingdom","comment",1
875,1996,"Finland","Belgium","comment",1
876,1996,"Finland","Belgium","opinion",1
877,1996,"Finland","Denmark","comment",1
878,1996,"Finland","France","comment",1
879,1996,"Finland","Germany","opinion",1
880,1996,"Finland","Italy","comment",1
881,1996,"Finland","Portugal","opinion",1
882,1996,"Finland","Sweden","comment",1
883,1996,"Finland","Sweden","opinion",1
884,1996,"Finland","United Kingdom","comment",1
885,1996,"France","Austria","comment",3
886,1996,"France","Austria","opinion",5
887,1996,"France","Belgium","comment",1
888,1996,"France","Belgium","opinion",2
889,1996,"France","Denmark","comment",1
890,1996,"France","Denmark","opinion",5
891,1996,"France","Finland","comment",2
892,1996,"France","Germany","comment",7
893,1996,"France","Germany","opinion",5
894,1996,"France","Italy","comment",6
895,1996,"France","Italy","opinion",2
896,1996,"France","Netherlands","comment",5
897,1996,"France","Netherlands","opinion",5
898,1996,"France","Portugal","comment",2
899,1996,"France","Portugal","opinion",2
900,1996,"France","Spain","comment",4
901,1996,"France","Spain","opinion",1
902,1996,"France","Sweden","comment",2
903,1996,"France","Sweden","opinion",2
904,1996,"France","United Kingdom","comment",5
905,1996,"France","United Kingdom","opinion",1
906,1996,"Germany","Austria","comment",1
907,1996,"Germany","Austria","opinion",7
908,1996,"Germany","Belgium","opinion",2
909,1996,"Germany","Denmark","opinion",1
910,1996,"Germany","Finland","comment",1
911,1996,"Germany","Finland","opinion",3
912,1996,"Germany","France","comment",3
913,1996,"Germany","France","opinion",1
914,1996,"Germany","Greece","comment",2
915,1996,"Germany","Greece","opinion",2
916,1996,"Germany","Italy","comment",1
917,1996,"Germany","Italy","opinion",2
918,1996,"Germany","Netherlands","comment",1
919,1996,"Germany","Netherlands","opinion",4
920,1996,"Germany","Portugal","comment",1
921,1996,"Germany","Spain","opinion",4
922,1996,"Germany","Sweden","comment",3
923,1996,"Germany","Sweden","opinion",3
924,1996,"Germany","United Kingdom","opinion",2
925,1996,"Ireland","France","opinion",1
926,1996,"Italy","Austria","comment",2
927,1996,"Italy","Austria","opinion",2
928,1996,"Italy","Belgium","opinion",1
929,1996,"Italy","Denmark","opinion",1
930,1996,"Italy","Finland","opinion",3
931,1996,"Italy","France","comment",4
932,1996,"Italy","Germany","comment",7
933,1996,"Italy","Germany","opinion",2
934,1996,"Italy","Greece","opinion",1
935,1996,"Italy","Ireland","opinion",1
936,1996,"Italy","Netherlands","comment",3
937,1996,"Italy","Netherlands","opinion",1
938,1996,"Italy","Portugal","comment",3
939,1996,"Italy","Portugal","opinion",2
940,1996,"Italy","Spain","comment",1
941,1996,"Italy","Sweden","comment",6
942,1996,"Italy","Sweden","opinion",4
943,1996,"Italy","United Kingdom","comment",3
944,1996,"Netherlands","Austria","comment",1
945,1996,"Netherlands","Austria","opinion",2
946,1996,"Netherlands","Belgium","opinion",1
947,1996,"Netherlands","Denmark","comment",2
948,1996,"Netherlands","Denmark","opinion",1
949,1996,"Netherlands","Finland","opinion",1
950,1996,"Netherlands","France","comment",1
951,1996,"Netherlands","Germany","comment",6
952,1996,"Netherlands","Greece","comment",4
953,1996,"Netherlands","Italy","comment",1
954,1996,"Netherlands","Portugal","comment",1
955,1996,"Netherlands","Spain","comment",1
956,1996,"Netherlands","Sweden","comment",1
957,1996,"Netherlands","Sweden","opinion",1
958,1996,"Netherlands","United Kingdom","comment",1
959,1996,"Portugal","Denmark","comment",1
960,1996,"Portugal","France","opinion",2
961,1996,"Portugal","Netherlands","comment",1
962,1996,"Portugal","Spain","comment",1
963,1996,"Portugal","Sweden","opinion",1
964,1996,"Spain","Austria","comment",4
965,1996,"Spain","Austria","opinion",2
966,1996,"Spain","Belgium","comment",4
967,1996,"Spain","Denmark","comment",3
968,1996,"Spain","Denmark","opinion",4
969,1996,"Spain","Finland","comment",2
970,1996,"Spain","France","comment",5
971,1996,"Spain","Germany","comment",8
972,1996,"Spain","Germany","opinion",2
973,1996,"Spain","Greece","comment",5
974,1996,"Spain","Italy","comment",2
975,1996,"Spain","Italy","opinion",1
976,1996,"Spain","Netherlands","comment",17
977,1996,"Spain","Netherlands","opinion",1
978,1996,"Spain","Portugal","comment",1
979,1996,"Spain","Portugal","opinion",2
980,1996,"Spain","Sweden","comment",2
981,1996,"Spain","Sweden","opinion",2
982,1996,"Spain","United Kingdom","comment",1
983,1996,"Sweden","France","comment",1
984,1996,"Sweden","Germany","comment",1
985,1996,"Sweden","Portugal","comment",8
986,1996,"Sweden","United Kingdom","comment",1
987,1996,"United Kingdom","Austria","comment",3
988,1996,"United Kingdom","Austria","opinion",2
989,1996,"United Kingdom","Belgium","comment",1
990,1996,"United Kingdom","Belgium","opinion",2
991,1996,"United Kingdom","Denmark","comment",2
992,1996,"United Kingdom","Denmark","opinion",4
993,1996,"United Kingdom","Finland","comment",2
994,1996,"United Kingdom","France","comment",1
995,1996,"United Kingdom","France","opinion",4
996,1996,"United Kingdom","Germany","comment",3
997,1996,"United Kingdom","Germany","opinion",5
998,1996,"United Kingdom","Greece","comment",5
999,1996,"United Kingdom","Greece","opinion",1
1000,1996,"United Kingdom","Italy","comment",3
1001,1996,"United Kingdom","Italy","opinion",1
1002,1996,"United Kingdom","Netherlands","comment",5
1003,1996,"United Kingdom","Netherlands","opinion",6
1004,1996,"United Kingdom","Portugal","opinion",3
1005,1996,"United Kingdom","Spain","comment",2
1006,1996,"United Kingdom","Sweden","comment",3
1007,1996,"United Kingdom","Sweden","opinion",2
1008,1997,"Austria","Austria","comment",1
1009,1997,"Austria","France","comment",2
1010,1997,"Austria","France","opinion",4
1011,1997,"Austria","Germany","comment",3
1012,1997,"Austria","Germany","opinion",1
1013,1997,"Austria","Greece","comment",1
1014,1997,"Austria","Italy","comment",1
1015,1997,"Austria","Netherlands","comment",9
1016,1997,"Austria","Netherlands","opinion",2
1017,1997,"Austria","Spain","comment",1
1018,1997,"Austria","Spain","opinion",1
1019,1997,"Austria","Sweden","comment",1
1020,1997,"Belgium","France","opinion",1
1021,1997,"Belgium","Italy","comment",1
1022,1997,"Belgium","Italy","opinion",2
1023,1997,"Belgium","Netherlands","comment",2
1024,1997,"Belgium","Netherlands","opinion",3
1025,1997,"Belgium","Spain","comment",1
1026,1997,"Commission","Austria","comment",32
1027,1997,"Commission","Austria","opinion",23
1028,1997,"Commission","Belgium","comment",11
1029,1997,"Commission","Belgium","opinion",33
1030,1997,"Commission","Denmark","comment",22
1031,1997,"Commission","Denmark","opinion",7
1032,1997,"Commission","Finland","comment",8
1033,1997,"Commission","Finland","opinion",2
1034,1997,"Commission","France","comment",17
